Year,Semester,Subject,Catalog #,Section,Title,Class #,Intructor 1,Intructor 2,Instructor 3,Intructor 4,Intructor 5,Component,Type,Units,Requisites,Wait List,Fees,Seats Available,Days 1,Start 1,End 1,Building 1,Room 1,Days 2,Start 2,End 2,Building 2,Room 2,Days 3,Start 3,End 3,Building 3,Room 3,Days 4,Start 4,End 4,Building 4,Room 4,Days 5,Start 5,End 5,Building 5,Room 5,Session,Meets With 1,Meets With 2,Meets With 3,Meets With 4,Meets With 5,Meets With 6,Meets With 7,Meets With 8,Meets With 9
2006,Spring,ANTH,1050,001,Evolution Human Nature,10206,"CASHDAN, ELIZABETH A","ROGERS, ALAN R",,,,Lecture,In Person,3.0,,No,,35,TH,09:10:00,10:30:00,ST,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,1050,090,ANTH 1050,10208,"RABB, JACQUELINE E",,,,,Lecture,In Person,3.0,,No,$25.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,2017,001,Human Heritage,10211,"OLSEN, REBECCA",,,,,Lecture,In Person,3.0,,No,,6,MW,11:50:00,13:10:00,AEB,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,2018,001,Human Universals,10227,"BRAUN, SHELLY B",,,,,Lecture,In Person,3.0,,No,,21,TH,14:00:00,15:20:00,ST,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,2020,001,Human Evolution,10353,"SCHAEFER, MELISSA K",,,,,Lecture,In Person,3.0,,No,,16,MWF,10:45:00,11:35:00,LS,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,2030,001,Archaeology,10231,"BROUGHTON, JOHN",,,,,Lecture,In Person,3.0,,No,,23,TH,07:30:00,08:50:00,ST,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,2030,002,Archaeology,10241,"BYERS, DAVID A",,,,,Lecture,In Person,3.0,,No,,13,W,18:00:00,21:00:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH  231 002,,,,,,,,
2006,Spring,ANTH,2031,001,ANTH 2031,10341,"WASILEWSKA, EWA",,,,,Lecture,In Person,3.0,,No,,21,W,14:00:00,17:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,,ANTH  232 001,,,,,,,,
2006,Spring,ANTH,3000,001,Acad Resources & Tech,10362,"O'CONNELL, JAMES F",,,,,Lecture,In Person,1.0,,No,,10,T,08:00:00,08:50:00,ST,103B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,3111,001,First Nations E N Amer,10368,"CARLYLE, SHAWN W",,,,,Lecture,In Person,3.0,,No,,14,TH,14:00:00,15:20:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH 6111 001,,,,,,,,
2006,Spring,ANTH,3133,001,Anthropology Of Judaism,13285,"LOEB, LAURENCE D",,,,,Lecture,In Person,3.0,,No,,5,T,18:00:00,21:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,,ANTH  313 001,ANTH 6033 001,MID E 3733 001,MID E 6733 001,,,,,
2006,Spring,ANTH,3142,001,Tibetan Civilization,13286,"RODSETH, LARS T",,,,,Lecture,In Person,3.0,,No,,8,W,16:35:00,19:05:00,LCB,225,,,,,,,,,,,,,,,,,,,,,,ANTH  314 001,ANTH 6142 001,,,,,,,
2006,Spring,ANTH,3313,001,Utah Prehistory,13284,"METCALFE, DUNCAN",,,,,Lecture,In Person,3.0,,No,,53,MWF,11:50:00,12:40:00,ST,216,,,,,,,,,,,,,,,,,,,,,,ANTH 5313 001,,,,,,,,
2006,Spring,ANTH,3321,001,Classic Maya,10370,"PAINE, RICHARD R",,,,,Lecture,In Person,3.0,,No,,26,MW,11:50:00,13:10:00,AEB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 5321 001,,,,,,,,
2006,Spring,ANTH,3331,001,Pleistocene Archaeology,13287,"O'CONNELL, JAMES F",,,,,Lecture,In Person,3.0,,No,,21,MWF,09:40:00,10:30:00,JTB,320,,,,,,,,,,,,,,,,,,,,,,ANTH 5331 001,,,,,,,,
2006,Spring,ANTH,3961,001,Black Atlantic,10414,"JONES, DOUGLAS M",,,,,Special Topics,In Person,3.0,,No,,25,TH,12:25:00,13:45:00,LCB,225,,,,,,,,,,,,,,,,,,,,,,ANTH  391 002,ANTH 5961 001,,,,,,,
2006,Spring,ANTH,3969,001,ANTH 3969,10418,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,,No,,9,H,18:00:00,21:00:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH  396 001,ANTH 5969 001,MID E 3753 001,,,,,,
2006,Spring,ANTH,3969,002,ANTH 3969,10421,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,,No,,23,W,18:00:00,21:00:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH  396 002,ANTH 5969 002,MID E 4880 007,,,,,,
2006,Spring,ANTH,3969,003,Women Cross Culturally,10422,"OLSEN, REBECCA",,,,,Special Topics,In Person,3.0,,No,,18,MW,13:25:00,14:45:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH  396 003,ANTH 5969 003,,,,,,,
2006,Spring,ANTH,4130,001,Anthropology of Food,13288,"WIESSNER, PAULINE W",,,,,Lecture,In Person,3.0,Yes,No,,13,TH,12:25:00,13:45:00,LS,101,,,,,,,,,,,,,,,,,,,,,,ANTH 6130 001,,,,,,,,
2006,Spring,ANTH,4133,001,ANTH 4133,10426,"PENNINGTON, RENEE L",,,,,Lecture,In Person,3.0,Yes,No,,3,MW,11:50:00,13:10:00,JTB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 6133 001,,,,,,,,
2006,Spring,ANTH,4139,001,Native American Relig,10434,"FRITZ, JOHN N",,,,,Lecture,In Person,3.0,Yes,No,,17,M,18:00:00,21:00:00,ST,214,,,,,,,,,,,,,,,,,,,,,,ANTH  439 001,ANTH 6139 001,,,,,,,
2006,Spring,ANTH,4141,001,Ethnicity & Nationalism,13289,"RODSETH, LARS T",,,,,Lecture,In Person,3.0,Yes,No,,36,TH,10:45:00,12:05:00,JTB,130,,,,,,,,,,,,,,,,,,,,,,ANTH 6141 001,,,,,,,,
2006,Spring,ANTH,4181,001,Family Power Society,13290,"JONES, DOUGLAS M",,,,,Lecture,In Person,3.0,Yes,No,,38,TH,09:10:00,10:30:00,LS,102,,,,,,,,,,,,,,,,,,,,,,ANTH 6181 001,,,,,,,,
2006,Spring,ANTH,4184,001,Hunter-Gatherer Ethnol,10517,"HAWKES, KRISTEN",,,,,Lecture,In Person,3.0,,No,,30,TH,10:45:00,12:05:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH 6184 001,,,,,,,,
2006,Spring,ANTH,4193,001,Medical Anthropology,13291,"WIESSNER, PAULINE W",,,,,Lecture,In Person,3.0,,No,,5,TH,09:10:00,10:30:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH 6193 001,,,,,,,,
2006,Spring,ANTH,4242,001,Anth Clinical Hlth Care,13292,"KNOWLTON, DAVID C",,,,,Lecture,In Person,3.0,Yes,No,,33,W,18:00:00,21:00:00,LS,111,,,,,,,,,,,,,,,,,,,,,,ANTH 6242 001,,,,,,,,
2006,Spring,ANTH,4255,001,Race and Culture,10531,"MCCULLOUGH, JOHN M",,,,,Lecture,In Person,3.0,,No,,20,TH,15:40:00,17:00:00,BEH S,112,,,,,,,,,,,,,,,,,,,,,,ANTH 6255 001,,,,,,,,
2006,Spring,ANTH,4271,001,Human Osteology,13293,"MCCULLOUGH, JOHN M",,,,,Lecture,In Person,3.0,,No,,1,W,14:00:00,17:00:00,ST,209,,,,,,,,,,,,,,,,,,,,,,ANTH 6271 001,,,,,,,,
2006,Spring,ANTH,4334,001,Population Issues Anthr,10533,"HARPENDING, HENRY C",,,,,Lecture,In Person,3.0,Yes,No,,24,MWF,10:45:00,11:35:00,AEB,306,,,,,,,,,,,,,,,,,,,,,,ANTH 6334 001,,,,,,,,
2006,Spring,ANTH,4351,001,Anthro Demography,13294,"PAINE, RICHARD R",,,,,Lecture,In Person,3.0,Yes,No,,39,W,14:00:00,17:00:00,AEB,310,,,,,,,,,,,,,,,,,,,,,,ANTH 5351 001,,,,,,,,
2006,Spring,ANTH,4372,001,Zooarchaeology,10535,"BROUGHTON, JOHN",,,,,Lecture,In Person,3.0,,No,,0,M,14:00:00,17:00:00,ST,117,,,,,,,,,,,,,,,,,,,,,,ANTH 6372 001,,,,,,,,
2006,Spring,ANTH,4471,001,Fun Method Evol Ecology,13295,"ROGERS, ALAN R",,,,,Lecture,In Person,3.0,Yes,No,,3,MWF,12:55:00,13:45:00,ST,214,,,,,,,,,,,,,,,,,,,,,,ANTH 5471 001,BIOL 5471 001,,,,,,,
2006,Spring,ANTH,4950,001,Individual Study,10537,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,1.0 -   3.0,,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,4962,001,The Human Discovery,10568,"MCCULLOUGH, JOHN M",,,,,Special Topics,In Person,3.0,,No,,25,TH,10:45:00,12:05:00,JTB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 5962 001,,,,,,,,
2006,Spring,ANTH,4962,002,Primate Data Collection,10569,"ROBSON, SHANNEN L",,,,,Special Topics,In Person,3.0,,No,,4,F,11:50:00,14:50:00,HOGLE,ZOO,,,,,,,,,,,,,,,,,,,,,,ANTH 5962 002,,,,,,,,
2006,Spring,ANTH,4962,090,Human Longevity,13299,"ALVAREZ, HELEN P",,,,,Special Topics,In Person,3.0,,No,$25.00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,ANTH 5962 090,,,,,,,,
2006,Spring,ANTH,4999,001,Honors Thesis/Project,10720,"MCCULLOUGH, JOHN M",,,,,Honors Thesis Project,In Person,3.0,,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,5313,001,Utah Prehistory,13301,"METCALFE, DUNCAN",,,,,Lecture,In Person,3.0,Yes,No,,4,MWF,11:50:00,12:40:00,ST,216,,,,,,,,,,,,,,,,,,,,,,ANTH 3313 001,,,,,,,,
2006,Spring,ANTH,5321,001,The Classic Maya,10722,"PAINE, RICHARD R",,,,,Lecture,In Person,3.0,Yes,No,,5,MW,11:50:00,13:10:00,AEB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 3321 001,,,,,,,,
2006,Spring,ANTH,5331,001,Pleistocene Archaeology,13302,"O'CONNELL, JAMES F",,,,,Lecture,In Person,3.0,Yes,No,,5,MWF,09:40:00,10:30:00,JTB,320,,,,,,,,,,,,,,,,,,,,,,ANTH 3331 001,,,,,,,,
2006,Spring,ANTH,5351,001,Anthro Demography,13306,"PAINE, RICHARD R",,,,,Lecture,In Person,3.0,Yes,No,,5,W,14:00:00,17:00:00,AEB,310,,,,,,,,,,,,,,,,,,,,,,ANTH 4351 001,,,,,,,,
2006,Spring,ANTH,5471,001,ANTH 5471,13300,"ROGERS, ALAN R",,,,,Lecture,In Person,3.0,Yes,No,,9,MWF,12:55:00,13:45:00,ST,214,,,,,,,,,,,,,,,,,,,,,,ANTH 4471 001,BIOL 5471 001,,,,,,,
2006,Spring,ANTH,5711,001,Stu Ind Research Group,10727,"METCALFE, DUNCAN",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,5961,001,Black Atlantic,10730,"JONES, DOUGLAS M",,,,,Special Topics,In Person,3.0,Yes,No,,5,TH,12:25:00,13:45:00,LCB,225,,,,,,,,,,,,,,,,,,,,,,ANTH  391 002,ANTH 3961 001,,,,,,,
2006,Spring,ANTH,5962,001,The Human Discovery,13296,"MCCULLOUGH, JOHN M",,,,,Special Topics,In Person,3.0,Yes,No,,5,TH,10:45:00,12:05:00,JTB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 4962 001,,,,,,,,
2006,Spring,ANTH,5962,002,Primate Data Collection,13297,"ROBSON, SHANNEN L",,,,,Special Topics,In Person,3.0,Yes,No,,10,F,11:50:00,14:50:00,HOGLE,ZOO,,,,,,,,,,,,,,,,,,,,,,ANTH 4962 002,,,,,,,,
2006,Spring,ANTH,5962,090,Human Longevity,13298,"ALVAREZ, HELEN P",,,,,Special Topics,In Person,3.0,Yes,No,$25.00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,ANTH 4962 090,,,,,,,,
2006,Spring,ANTH,5969,001,ANTH 5969,10731,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,Yes,No,,0,H,18:00:00,21:00:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH  396 001,ANTH 3969 001,MID E 3753 001,,,,,,
2006,Spring,ANTH,5969,002,ANTH 5969,10732,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,Yes,No,,7,W,18:00:00,21:00:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH  396 002,ANTH 3969 002,MID E 4880 007,,,,,,
2006,Spring,ANTH,5969,003,Women Cross Culturally,13305,"OLSEN, REBECCA",,,,,Special Topics,In Person,3.0,Yes,No,,5,MW,13:25:00,14:45:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH  396 003,ANTH 3969 003,,,,,,,
2006,Spring,ANTH,6033,001,Anthropology Of Judaism,13303,"LOEB, LAURENCE D",,,,,Lecture,In Person,3.0,Yes,No,,1,T,18:00:00,21:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,,ANTH  313 001,ANTH 3133 001,MID E 3733 001,MID E 6733 001,,,,,
2006,Spring,ANTH,6111,001,First Nations E N Amer,10738,"CARLYLE, SHAWN W",,,,,Lecture,In Person,3.0,Yes,No,,3,TH,14:00:00,15:20:00,ST,205,,,,,,,,,,,,,,,,,,,,,,ANTH 3111 001,,,,,,,,
2006,Spring,ANTH,6130,001,Anthropology of Food,13309,"WIESSNER, PAULINE W",,,,,Lecture,In Person,3.0,Yes,No,,2,TH,12:25:00,13:45:00,LS,101,,,,,,,,,,,,,,,,,,,,,,ANTH 4130 001,,,,,,,,
2006,Spring,ANTH,6133,001,ANTH 6133,10753,"PENNINGTON, RENEE L",,,,,Lecture,In Person,3.0,Yes,No,,5,MW,11:50:00,13:10:00,JTB,110,,,,,,,,,,,,,,,,,,,,,,ANTH 4133 001,,,,,,,,
2006,Spring,ANTH,6139,001,Native American Relig,10881,"FRITZ, JOHN N",,,,,Lecture,In Person,3.0,Yes,No,,8,M,18:00:00,21:00:00,ST,214,,,,,,,,,,,,,,,,,,,,,,ANTH  439 001,ANTH 4139 001,,,,,,,
2006,Spring,ANTH,6141,001,Ethnicity & Nationalism,13311,"RODSETH, LARS T",,,,,Lecture,In Person,3.0,Yes,No,,2,TH,10:45:00,12:05:00,JTB,130,,,,,,,,,,,,,,,,,,,,,,ANTH 4141 001,,,,,,,,
2006,Spring,ANTH,6142,001,Tibetan Civilization,13304,"RODSETH, LARS T",,,,,Lecture,In Person,3.0,Yes,No,,3,W,16:35:00,19:05:00,LCB,225,,,,,,,,,,,,,,,,,,,,,,ANTH  314 001,ANTH 3142 001,,,,,,,
2006,Spring,ANTH,6163,001,Ethnograph Data Collect,13307,"CASHDAN, ELIZABETH A",,,,,Lecture,In Person,3.0,Yes,No,,12,M,14:00:00,17:00:00,ST,103B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6168,001,Prblms in Medical Anthr,10883,"MCCULLOUGH, JOHN M",,,,,Seminar,In Person,1.0,Yes,No,,25,W,11:50:00,12:40:00,ST,103B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6181,001,"Family, Power, & Soc",13313,"JONES, DOUGLAS M",,,,,Lecture,In Person,3.0,,No,,3,TH,09:10:00,10:30:00,LS,102,,,,,,,,,,,,,,,,,,,,,,ANTH 4181 001,,,,,,,,
2006,Spring,ANTH,6184,001,Hunter-Gatherer Ethnol,10885,"HAWKES, KRISTEN",,,,,Lecture,In Person,3.0,Yes,No,,7,TH,10:45:00,12:05:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH 4184 001,,,,,,,,
2006,Spring,ANTH,6193,001,Medical Anthropology,13314,"WIESSNER, PAULINE W",,,,,Lecture,In Person,3.0,Yes,No,,3,TH,09:10:00,10:30:00,ST,208,,,,,,,,,,,,,,,,,,,,,,ANTH 4193 001,,,,,,,,
2006,Spring,ANTH,6242,001,Anthr of Clinical Health Care,13312,"KNOWLTON, DAVID C",,,,,Lecture,In Person,3.0,Yes,No,,8,W,18:00:00,21:00:00,LS,111,,,,,,,,,,,,,,,,,,,,,,ANTH 4242 001,,,,,,,,
2006,Spring,ANTH,6255,001,Race and Culture,10888,"MCCULLOUGH, JOHN M",,,,,Lecture,In Person,3.0,,No,,1,TH,15:40:00,17:00:00,BEH S,112,,,,,,,,,,,,,,,,,,,,,,ANTH 4255 001,,,,,,,,
2006,Spring,ANTH,6271,001,Human Osteology,13315,"MCCULLOUGH, JOHN M",,,,,Lecture,In Person,3.0,Yes,No,,3,W,14:00:00,17:00:00,ST,209,,,,,,,,,,,,,,,,,,,,,,ANTH 4271 001,,,,,,,,
2006,Spring,ANTH,6334,001,Population Issues Anthr,10889,"HARPENDING, HENRY C",,,,,Lecture,In Person,3.0,Yes,No,,5,MWF,10:45:00,11:35:00,AEB,306,,,,,,,,,,,,,,,,,,,,,,ANTH 4334 001,,,,,,,,
2006,Spring,ANTH,6361,001,Behavioral Ecol/Archaeo,13316,"O'CONNELL, JAMES F",,,,,Lecture,In Person,3.0,Yes,No,,12,T,14:00:00,17:00:00,ST RM,TBA,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Spring,ANTH,6372,001,Zooarchaeology,10891,"BROUGHTON, JOHN",,,,,Lecture,In Person,3.0,Yes,No,,4,M,14:00:00,17:00:00,ST,117,,,,,,,,,,,,,,,,,,,,,,ANTH 4372 001,,,,,,,,
2006,Spring,ANTH,6498,001,Pblms In Evol Anthro,10899,"HAWKES, KRISTEN",,,,,Seminar,In Person,1.0,Yes,No,,9,F,09:10:00,10:30:00,ST,103B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6499,001,Sem-Evolution & Ecology,13394,"CASHDAN, ELIZABETH A",,,,,Seminar,In Person,3.0,Yes,No,,4,W,11:50:00,14:50:00,ST,103B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6950,001,Individual Study,10900,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6970,001,Thesis Research-Masters,10927,"FRITZ, JOHN N",,,,,Thesis Research,In Person,1.0 -   9.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6970,006,Thesis Research-Masters,10934,"LOEB, LAURENCE D",,,,,Thesis Research,In Person,1.0 -   9.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,6980,001,Faculty Consultation,10945,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,3.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,7910,001,Individual Research,10960,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,7920,001,Guided Reading,11248,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,7970,001,Thesis Research-PhD,11263,"O'CONNELL, JAMES F",,,,,Thesis Research,In Person,1.0 -   9.0,Yes,No,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,7980,001,Faculty Consultation,11281,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,3.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Spring,ANTH,7990,001,Cont Reg-PhD,11296,"O'CONNELL, JAMES F",,,,,Continuing Registration,In Person,0.0,Yes,No,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,110,001,Culture & Human Experience,6071,"PARKER, CHRISTOPHER H",,,,,Lecture,In Person,0.0,,No,$243.00,10,MW,18:00:00,21:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,120,001,Human Origin Evol/Diver,6076,"SCHAEFER, MELISSA K",,,,,Lecture,In Person,0.0,,No,$243.00,5,MW,18:00:00,21:00:00,ST,208,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,396,001,Pharaonic Egypt,6092,"WASILEWSKA, EWA",,,,,Lecture,In Person,0.0,,No,,5,TH,17:30:00,20:30:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,396,002,"Love, Sex, Family in Mid E",6093,"WASILEWSKA, EWA",,,,,Lecture,In Person,0.0,,No,,5,MW,09:15:00,12:15:00,ST,216,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1000,090,Intro to Anthropology,7195,"WILSON, SIIRI A",,,,,Lecture,In Person,3.0,,No,$25.00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,1010,001,Culture & Human Exper,6070,"PARKER, CHRISTOPHER H",,,,,Lecture,In Person,3.0,,No,,32,MW,18:00:00,21:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1010,002,Culture & Human Exper,6072,"RAANAN, YEELA L",,,,,Lecture,In Person,3.0,,No,,26,MW,09:15:00,12:15:00,ST,104,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2006,Summer,ANTH,1010,090,Culture & Human Exper,6073,"BRENNER-COLTRAIN, JOAN",,,,,Lecture,In Person,3.0,,No,$25.00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,1020,001,Human Origin Evol/Diver,6074,"CARLYLE, SHAWN W",,,,,Lecture,In Person,3.0,,No,,34,TH,14:00:00,17:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1020,002,Human Origin Evol/Diver,6075,"SCHAEFER, MELISSA K",,,,,Lecture,In Person,3.0,,No,,29,MW,18:00:00,21:00:00,ST,208,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1020,090,Human Origin Evol/Diver,6077,"BECK, RAYMOND K",,,,,Lecture,In Person,3.0,,No,$25.00,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,1030,001,World Prehistory: Intro,6078,"BRENNER-COLTRAIN, JOAN",,,,,Lecture,In Person,3.0,,No,,51,MW,13:00:00,16:00:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1030,090,World Prehistory: Intro,6079,"ROBSON, SHANNEN L",,,,,Lecture,In Person,3.0,,No,$25.00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,1050,001,Evolution Human Nature,6080,,,,,,Lecture,In Person,3.0,,No,,40,,,,,,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,1050,090,Evolution Human Nature,6081,"RABB, JACQUELINE E",,,,,Lecture,In Person,3.0,,No,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,2017,001,Human Heritage,6082,"OLSEN, REBECCA",,,,,Lecture,In Person,3.0,,No,,23,TH,11:15:00,14:15:00,ST,104,,,,,,,,,,,,,,,,,,,,,Second Half,,,,,,,,,
2006,Summer,ANTH,2018,001,Human Universals,6083,"OLSEN, REBECCA",,,,,Lecture,In Person,3.0,,No,,33,TH,11:15:00,14:15:00,OSH,204,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,2020,001,Human Evolution,6087,"SCHAEFER, MELISSA K",,,,,Lecture,In Person,3.0,,No,,24,MW,14:00:00,17:00:00,AEB,106,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,2030,001,Archaeology,6084,"HUNSAKER, LORI A",,,,,Lecture,In Person,3.0,,No,,22,TH,09:15:00,12:15:00,ST,216,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,2031,001,ANTH 2031,6085,"WASILEWSKA, EWA",,,,,Lecture,In Person,3.0,,No,,28,MW,13:00:00,16:00:00,ST,205,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,2031,090,Rise of Civilization,6086,,,,,,Lecture,In Person,3.0,,No,,40,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2006,Summer,ANTH,3111,001,First Nations E N Amer,6088,"CARLYLE, SHAWN W",,,,,Lecture,In Person,3.0,,No,,20,TH,09:10:00,12:10:00,AEB,350,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,3969,001,ANTH 3969,6089,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,,No,,28,TH,17:30:00,20:30:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,3969,002,ANTH 3969,6090,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,,No,,8,MW,09:15:00,12:15:00,ST,216,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,4950,001,Individual Study,6095,"O'CONNELL, JAMES F",,,,,Independent Study,In Person,1.0 -   3.0,,No,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,4950,015,Individual Study,6109,"HARPENDING, HENRY C",,,,,Independent Study,In Person,1.0 -   3.0,,No,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,5711,001,Stu Ind Research Group,6110,"METCALFE, DUNCAN",,,,,Independent Study,In Person,1.0 -   3.0,Yes,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Summer,ANTH,5712,001,Field School North Amer,6111,"METCALFE, DUNCAN",,,,,Field Work,In Person,8.0,,No,$500.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,,,,,,,,,
2006,Summer,ANTH,5969,001,ANTH 5969,6112,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,Yes,No,,10,TH,17:30:00,20:30:00,ST,104,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,5969,002,ANTH 5969,6113,"WASILEWSKA, EWA",,,,,Special Topics,In Person,3.0,Yes,No,,2,MW,09:15:00,12:15:00,ST,216,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
2006,Summer,ANTH,6111,001,First Nations E N Amer,6114,"CARLYLE, SHAWN W",,,,,Lecture,In Person,3.0,Yes,No,,4,TH,09:10:00,12:10:00,AEB,350,,,,,,,,,,,,,,,,,,,,,First Half,,,,,,,,,
